"uid","namedLocation","domainID","siteID","plotID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","subtypeSpecification","transectMeter","directionFromTransect","ninetyDegreeDistance","sampleLatitude","sampleLongitude","sampleGeodeticDatum","sampleCoordinateUncertainty","sampleElevation","sampleElevationUncertainty","date","editedDate","individualID","taxonID","scientificName","identificationQualifier","taxonRank","growthForm","vstTag","samplingProtocolVersion","measuredBy","identifiedBy","recordedBy","remarks","dataQF"
"9808ecc2-9860-4c31-b0ed-424064ec870d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",289,"Left",2.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06033","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"f9863027-be7c-4888-969a-a36cb2a284d1","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",726,"Right",2.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06082","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"a9452514-5bb1-44af-99ec-5aa3aad296bf","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",726,"Left",7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06083","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"275b4fcb-dc27-4693-a17e-42ce38812497","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",682,"Right",2.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06079","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"456a8e15-4de0-4f04-a5e2-aebd39560696","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",748,"Left",2.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06087","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"07d1092c-0703-44b8-a870-c6f679459fd2","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",683,"Right",2.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06080","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"fe39acf6-238e-46e1-9be6-dc576c1282be","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",770,"Left",1.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06090","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"5affdd1b-99cc-4292-a629-e365854c5ce5","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",667,"Left",5.9,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06078","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"3c90e7c6-b8ac-4685-b453-d147d94f7e86","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",765,"Right",5.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06088","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"7e564198-9ea1-4b92-9d18-448cc84d020c","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",321,"Right",1.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06034","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"ad6d07e1-551a-4a92-a3c9-d66c44f82249","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",455,"Right",5.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06049","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"cd99d9c3-1798-43dd-9b71-59acc0c4ea5e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",514,"Left",5.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06058","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"2f5aad2a-a57d-4fe9-94e3-4fa9fdbecff4","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",496,"Left",9.9,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06057","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"5c0eceb3-e855-4673-b0bf-1f5ccd3db620","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",462,"Right",3.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06051","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"78af2f00-6ced-454f-8868-3e8ac8a09673","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",473,"Right",6.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06052","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"95d90f29-2abb-458a-826a-5ebb106e06f8","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",515,"Left",4.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06059","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"8056a098-84dd-48d6-9799-584deb88b19b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",516,"Left",5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06060","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"fc2331ce-031f-4d63-bba6-10f308fb08c0","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",496,"Left",2.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06056","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"db425a66-84fa-43a6-874e-ddd20c34f8ab","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",425,"Left",7.3,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06048","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"c7eb366d-3a4e-47c1-ab78-0ee67a1ef68b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",455,"Right",7.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06050","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"55cbd34c-5141-48df-ac05-ba464718ac6d","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",495,"Left",2.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06055","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"e3e9cb83-5b32-4148-9f8e-eeed587c3939","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",625,"Right",4.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06071","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"c80890d0-a8dc-460a-a4e8-d7c63c72ed33","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",665,"Left",6.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06076","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"2ef9e408-92c6-4dcc-92de-d101396cb06e","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",636,"Right",5.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06074","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"7d27d977-4822-491d-b65e-82909b7f5fb2","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",573,"Right",7.2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06066","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"d6cb6dc4-0e1f-4723-8db2-1e74180b7004","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",529,"Left",2,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06062","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"abd1271c-8108-45e8-b48c-2337943f38c5","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",528,"Right",6.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06061","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"77e35ad6-4a0e-4a09-bdfe-72cd9c8fc2f0","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",567,"Right",4.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06065","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"a3fe26e4-3754-4edc-bda5-51a34d9beeeb","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",474,"Right",7.9,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06053","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"b18c398b-1c32-4ff1-bb71-6e1b5dc1bead","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",624,"Right",3.6,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06070","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"df6e31d6-40d2-4586-bbd9-8345133d8b24","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",613,"Right",8.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06067","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"38a6b9b4-28d2-4b2c-9afc-c0f4181ef3fc","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",563,"Right",6.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06064","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"4e61b819-753a-43d6-9ac6-dd0ce7ce7e3a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",635,"Right",1.7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06073","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"28c4850a-c08b-4395-965d-0b89d42ee52a","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",637,"Right",7,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06075","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"67f1d3a0-e54b-4ad6-8ddc-61f9e988e8fd","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",532,"Left",2.5,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06063","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"a515a3ba-3786-4a78-a8a9-842fbb3ecd31","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",474,"Right",4.8,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06054","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"f80e1b32-af2e-43e7-9c08-cad4878d1242","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",616,"Right",5.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06069","ARBE7","Aristida beyrichiana Trin. & Rupr.",NA,"species","Graminoid",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"daf825b3-ba4c-4280-90e8-94da8f513721","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",626,"Right",5.4,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06072","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"f04b69b8-3150-42c1-a42e-7451788b820b","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",615,"Right",7.1,NA,NA,"WGS84",NA,NA,NA,"2013-09-19","2015-03-12","NEON.PLA.D03.OSBS.06068","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"eb9d3086-adf9-494b-848a-067165eda592","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",8,"Right",4.3,NA,NA,"WGS84",NA,NA,NA,"2013-10-02","2015-03-12","NEON.PLA.D03.OSBS.06001","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"09b44ee1-af28-465e-868d-a1225b1acbce","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",11,"Right",1,NA,NA,"WGS84",NA,NA,NA,"2013-10-02","2015-03-12","NEON.PLA.D03.OSBS.06002","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","BXJje7RsQLnTNXbv4qqh7LNQ4VFntF8o","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"c0e09fdc-50bb-484c-9678-3354556c0de3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",8,"Right",4,NA,NA,"WGS84",NA,NA,NA,"2013-10-09","2017-08-01","NEON.PLA.D03.OSBS.06001","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"48fa8701-b1f8-471d-a6bd-d3c1da281c23","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",60,"Left",1,NA,NA,"WGS84",NA,NA,NA,"2013-10-09","2017-08-01","NEON.PLA.D03.OSBS.06008","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"6413a628-5f26-4f6e-adbe-403a00d496c5","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",11,"Right",1,NA,NA,"WGS84",NA,NA,NA,"2013-10-09","2017-08-01","NEON.PLA.D03.OSBS.06002","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"NEON.DOC.014040vD","z7VTbJe05SSYdK58p3Vgvch8On9Dor9e","Kk15Cx6e6Rq5TM+49BKqxg==","","no entry",NA
"754e5354-5f3c-4959-aa52-dd8381f631cd","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",8,"Right",4.3,NA,NA,"WGS84",NA,NA,NA,"2013-10-09","2015-03-12","NEON.PLA.D03.OSBS.06001","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"3220b173-1197-4d64-8762-c30f11be6439","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",11,"Right",1,NA,NA,"WGS84",NA,NA,NA,"2013-10-09","2015-03-12","NEON.PLA.D03.OSBS.06002","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"f54b6928-a379-4fec-8791-6a65ce4c91a9","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",60.5,"Left",1.4,NA,NA,"WGS84",NA,NA,NA,"2013-10-09","2015-03-12","NEON.PLA.D03.OSBS.06008","QULA2","Quercus laevis Walter",NA,"species","Deciduous broadleaf",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","",NA
"d3009e29-6e6e-4ce6-b92d-3ce4b4af92d3","OSBS_045.phenology.phe","D03","OSBS","OSBS_045",29.689683,-81.990336,NA,NA,46.6,NA,"primary",129,"Right",8.7,NA,NA,"WGS84",NA,NA,NA,"2015-11-10","2015-11-10","NEON.PLA.D03.OSBS.06014","PIPA2","Pinus palustris Mill.",NA,"species","Pine",NA,"","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","qwd4SsQjkwojVAYuvLRi2I6c493EEc9K","Pine died",NA
